,Time Interval,Average Packet Size,Standard Deviation Packet Size,Median Packet Size,Average Packet Intervals,Standard Deviation Packet Intervals,Median Packet Intervals,Inbound Packets,Outbound Packets,Total Packets,Cluster,Persona
1184,"(592.0, 592.5)",1028.047619047619,303.8644175435556,1143.0,0.0047824666666666646,0.006713333715688885,0.00092,84,21,105,0,0
1185,"(592.5, 593.0)",1029.5922330097087,287.45067562883645,1165.0,0.004855262135922329,0.0069958409408609895,0.0010279999999999998,86,17,103,0,0
1186,"(593.0, 593.5)",986.059405940594,340.6789345346195,1165.0,0.004915831683168315,0.006933197230815385,0.001121,81,20,101,0,0
1187,"(593.5, 594.0)",1004.233009708738,324.5774690416455,1149.0,0.0048512427184466,0.005528051625468374,0.001874,83,20,103,0,0
1188,"(594.0, 594.5)",999.5377358490565,312.35124229374196,1147.0,0.004668622641509432,0.006016960163456739,0.001169,86,20,106,0,0
1189,"(594.5, 595.0)",995.009900990099,321.99656815095125,1155.0,0.0049250099009901,0.007202341249198137,0.00082,80,21,101,0,0
1190,"(595.0, 595.5)",968.0480769230768,363.57011796334086,1156.0,0.004522711538461537,0.006441277634636432,0.000741,80,24,104,0,0
1191,"(595.5, 596.0)",944.5849056603772,386.8262774332273,1139.0,0.0047682830188679245,0.007331522446654866,0.0009824999999999999,83,23,106,0,0
1192,"(596.0, 596.5)",975.4888888888887,359.1526934028574,1185.0,0.005424133333333332,0.007452745465315888,0.001023,68,22,90,0,0
1193,"(596.5, 597.0)",991.642105263158,324.76324980060883,1114.0,0.005169231578947367,0.007011143181518841,0.001334,74,21,95,0,0
1194,"(597.0, 597.5)",1020.9090909090908,324.76984286549674,1139.0,0.0050083737373737384,0.007743877285967255,0.000692,81,18,99,0,0
1195,"(597.5, 598.0)",1004.2150537634407,310.69504304208164,1108.0,0.005094774193548386,0.00714210876046307,0.001215,73,20,93,0,0
1196,"(598.0, 598.5)",991.09375,325.06070941076774,1108.5,0.005228041666666668,0.006443942509980193,0.002432,73,23,96,0,0
1197,"(598.5, 599.0)",1064.063829787234,343.9331270493572,1259.0,0.005280234042553188,0.007143971883148461,0.0015045,76,18,94,0,0
1198,"(599.0, 599.5)",910.813725490196,399.20415210424653,1110.0,0.004409176470588235,0.006574573407705041,0.0006765,77,25,102,0,0
1199,"(599.5, 600.0)",1011.9010989010987,346.5274738168534,1130.0,0.00548486813186813,0.00824662172206668,0.001075,71,20,91,0,0
1200,"(600.0, 600.5)",1031.7395833333333,321.14529404982864,1131.0,0.004864927083333336,0.006184342817904263,0.000956,78,18,96,0,0
1201,"(600.5, 601.0)",974.7340425531913,331.2681457973904,1108.5,0.0053361489361702106,0.006885071416309858,0.0018135000000000002,73,21,94,0,0
1202,"(601.0, 601.5)",993.3434343434344,331.19875534667545,1126.0,0.004405909090909089,0.006043488523400001,0.001021,80,19,99,0,0
1203,"(601.5, 602.0)",995.2164948453607,317.85299362821684,1118.0,0.004635030927835051,0.006013660245733611,0.00091,74,23,97,0,0
1204,"(602.0, 602.5)",1012.032258064516,342.12870866960657,1116.0,0.005251301075268817,0.007277770662875539,0.0017420000000000005,72,21,93,0,0
